dataset_name,method_name,Purity,ARI,RI,NMI,Runtime,Fit_size,number_of_classes_in_fit,number_of_classes_in_total,parameters_names,parameters_value
UCR_GestureMidAirD2,DTC,0.2229508196721311,0.144671982831771,0.8767471958584987,0.4846702926551714,27.305774211883545,33,20,26,[k|distance_measure|transformation],[20|euclidean|catch22]
UCR_GestureMidAirD2,DTC,0.1967213114754098,0.093854994578602,0.8442622950819673,0.4223311382482683,27.027835845947266,33,20,26,[k|distance_measure|transformation],[26|euclidean|catch22]
UCR_AllGestureWiimoteX,DTC,0.1344444444444444,0.0381973151355835,0.6797577555308367,0.0795815502368571,46.68686628341675,100,4,10,[k|distance_measure|transformation],[4|euclidean|default]
UCR_AllGestureWiimoteX,DTC,0.1,0.0,0.1012235817575083,0.0,24.11613845825196,100,4,10,[k|distance_measure|transformation],[4|euclidean|catch22]
UCR_AllGestureWiimoteX,DTC,0.1633333333333333,0.0307885241479323,0.647729576072179,0.0640756449582019,34.397772789001465,100,4,10,[k|distance_measure|transformation],[10|euclidean|catch22]
UCR_AllGestureWiimoteZ,DTC,0.1255555555555555,0.029103889678146,0.6642368063280187,0.0727144189012749,54.0660092830658,100,4,10,[k|distance_measure|transformation],[4|euclidean|default]
UCR_AllGestureWiimoteZ,DTC,0.0777777777777777,0.0,0.1012235817575083,0.0,22.89820575714112,100,4,10,[k|distance_measure|transformation],[4|euclidean|catch22]
UCR_AllGestureWiimoteZ,DTC,0.1444444444444444,0.0066109957888484,0.2527722160425164,0.0630989235515072,30.35212206840515,100,4,10,[k|distance_measure|transformation],[10|euclidean|catch22]
UCR_DodgerLoopDay,DTC,0.1958041958041958,0.1737189342772299,0.5156111494139664,0.4181859482968223,25.29450297355652,15,2,7,[k|distance_measure|transformation],[2|euclidean|default]
UCR_DodgerLoopDay,DTC,0.1258741258741259,-0.0054405484507287,0.4381956072096917,0.0095012311643278,16.559866428375244,15,2,7,[k|distance_measure|transformation],[2|euclidean|catch22]
UCR_DodgerLoopDay,DTC,0.2307692307692307,-0.006980244126108,0.6503496503496503,0.0621872804169298,25.55251288414001,15,2,7,[k|distance_measure|transformation],[7|euclidean|catch22]
UCR_Worms,DTC,0.3605150214592275,0.0,0.2337205860589019,0.0,52.64960813522339,25,1,5,[k|distance_measure|transformation],[1|euclidean|default]
