dataset_name,method_name,ARI,Purity,RI,NMI,Runtime
UCR_PhalangesOutlinesCorrect,BURST_GEN_KMeans_2S,-0.005374422387132896,0.6631842875052236,0.48104351180351834,0.025747954629416907,0.25449466705322266
UCR_ChlorineConcentration,BURST_GEN_KMeans_2S,0.012202065699091063,0.5434614392571576,0.40470566408282765,0.029999286819069524,0.37248682975769043
UCR_ToeSegmentation1,BURST_GEN_KMeans_2S,-0.0016362533051423774,0.5247933884297521,0.4991598367682864,0.0023177384559662055,0.05992460250854492
UCR_CricketZ,BURST_GEN_KMeans_2S,0.0,0.08831908831908832,0.08213337885235175,0.0,0.1297457218170166
UCR_SonyAIBORobotSurface2,BURST_GEN_KMeans_2S,0.017264776397736707,0.6281179138321995,0.5322981254552521,0.028542221219648636,0.09604120254516602
UCR_TwoLeadECG,BURST_GEN_KMeans_2S,0.004582532251479991,0.5449330783938815,0.5024820002378622,0.007532362682548499,0.13547015190124512
UCR_UWaveGestureLibraryX,BURST_GEN_KMeans_2S,0.15179352616836553,0.1431406598858844,0.5676222673781912,0.28872676577119066,0.4449326992034912
UCR_DiatomSizeReduction,BURST_GEN_KMeans_2S,0.3583683084320534,0.6448275862068965,0.6944278725689058,0.5279564433536293,0.07068252563476562
UCR_ProximalPhalanxOutlineAgeGroup,BURST_GEN_KMeans_2S,0.3500161275401217,0.7871559633027523,0.698313545601727,0.4432028240032206,0.0701913833618164
UCR_InsectWingbeatSound,BURST_GEN_KMeans_2S,0.0,0.09090909090909091,0.09044972208185953,0.0,0.33873414993286133
UCR_UWaveGestureLibraryAll,BURST_GEN_KMeans_2S,0.16177273242968718,0.1265194740759117,0.5751293480488989,0.29639018005858736,0.6443707942962646
UCR_DodgerLoopGame,BURST_GEN_KMeans_2S,0.008329962271627769,0.5594405594405595,0.503594996552743,0.01254327860705668,0.04086947441101074
UCR_Yoga,BURST_GEN_KMeans_2S,8.962243713133583e-05,0.5363636363636364,0.49916454315241787,0.002186576466641895,0.3609189987182617
UCR_Lightning2,BURST_GEN_KMeans_2S,0.0,0.3761467889908257,0.526333673122664,0.0,0.032845497131347656
UCR_FordB,BURST_GEN_KMeans_2S,2.2002382881148787e-05,0.5119940029985007,0.5000110542079622,0.00021046272225140066,0.5991976261138916
UCR_DistalPhalanxOutlineCorrect,BURST_GEN_KMeans_2S,0.027086152963520786,0.376425855513308,0.5106701923015061,0.033973051956960466,0.0870521068572998
UCR_PowerCons,BURST_GEN_KMeans_2S,0.0,0.46296296296296297,0.5012039903680771,0.0,0.0612330436706543
UCR_SwedishLeaf,BURST_GEN_KMeans_2S,0.002554104465100715,0.08489634748272458,0.16356144820885796,0.07347347236318065,0.15200591087341309
UCR_ECGFiveDays,BURST_GEN_KMeans_2S,0.005861948877826326,0.5565326633165829,0.5032047027590784,0.010809181179123602,0.2385554313659668
UCR_Wafer,BURST_GEN_KMeans_2S,0.13792755860447917,0.9187344913151365,0.5633046378160385,0.12413646188949491,0.7482631206512451
UCR_GesturePebbleZ2,BURST_GEN_KMeans_2S,0.2724479335576234,0.33941605839416056,0.6623887061843267,0.5042737742248823,0.07335519790649414
UCR_InsectEPGSmallTrain,BURST_GEN_KMeans_2S,0.09660538285585965,0.6125,0.6082635983263598,0.20856845187601594,0.06881356239318848
UCR_Strawberry,BURST_GEN_KMeans_2S,-0.03674175511624212,0.6350282485875707,0.4806324615895902,0.1029638149136527,0.23967576026916504
UCR_MiddlePhalanxOutlineCorrect,BURST_GEN_KMeans_2S,0.009020786223244122,0.6508728179551122,0.504266798671237,0.02732347363387451,0.10464310646057129
UCR_StarLightCurves,BURST_GEN_KMeans_2S,0.5090158287925399,0.8564898351978828,0.7663190485072315,0.54698278535935,1.3876361846923828
UCR_Chinatown,BURST_GEN_KMeans_2S,0.14303560266590604,0.8875379939209727,0.5000370672399733,0.28647483252637185,0.06210041046142578
UCR_FreezerSmallTrain,BURST_GEN_KMeans_2S,0.26887517866625193,0.8043226553454265,0.633936599664118,0.2421631549378934,0.3176705837249756
UCR_Haptics,BURST_GEN_KMeans_2S,0.02752374039018537,0.2973621103117506,0.5651286662977311,0.06699111791199704,0.26433491706848145
UCR_ECG200,BURST_GEN_KMeans_2S,0.33182879088042566,0.8,0.6560521415270019,0.19912216670125774,0.08188915252685547
UCR_GunPoint,BURST_GEN_KMeans_2S,0.054806355069849697,0.7,0.5277467411545624,0.18446464804795776,0.05450558662414551
UCR_ToeSegmentation2,BURST_GEN_KMeans_2S,0.0,0.7733333333333333,0.6470693512304251,0.0,0.039849281311035156
UCR_FreezerRegularTrain,BURST_GEN_KMeans_2S,0.2698923123042964,0.7796296296296297,0.6348875440835426,0.22525491470067455,0.46277427673339844
UCR_Trace,BURST_GEN_KMeans_2S,0.39064496689882044,0.5555555555555556,0.7507138423339541,0.5285065014175723,0.07552599906921387
